S.No,name,title,male,culture,dateOfBirth,mother,father,heir,house,spouse,book1,book2,book3,book4,book5,isAliveMother,isAliveFather,isAliveHeir,isAliveSpouse,isMarried,isNoble,age,numDeadRelations,popularity,isAlive
921,Baelor Hightower,Ser,1,,,,,,House Hightower,Rhonda Rowan,0,0,1,1,0,,,,1.0,1,1,,0,0.0668896321070234,1
922,Balman Byrch,Ser,1,,,,,,House Byrch,Falyse Stokeworth,0,0,1,1,1,,,,0.0,1,1,,0,0.0735785953177257,0
923,Barth,Septon,1,,,,,,Faith of the Seven,,0,0,1,1,1,,,,,0,0,,0,0.354515050167224,0
924,Bayard Norcross,Ser,0,,,,,,House Norcross,,0,0,0,1,1,,,,,0,1,,0,0.020066889632107,1
925,Bedwyck,,1,,,,,,Night's Watch,,0,1,1,1,1,,,,,0,0,,0,0.0501672240802675,1
926,Barthogan Stark,Winterfell,1,Northmen,,,,,House Stark,,0,1,0,0,0,,,,,0,1,,0,0.127090301003344,1
927,Bellena Hawick,,0,,,,,,House Hawick,Hosteen Frey,0,1,1,1,0,,,,1.0,1,0,,0,0.133779264214046,1
928,Benedar Belmore,Strongsong,1,,,,,,House Belmore,,0,0,0,1,1,,,,,0,1,,0,0.0267558528428093,1
929,Benedict Broom,Ser,0,,,,,,House Broom,,0,1,1,1,1,,,,,0,1,,0,0.020066889632107,1
930,Bennard Brune,Ser,1,,,,,,House Brune of Brownhollow,,0,0,0,1,0,,,,,0,1,,0,0.0100334448160535,1
931,Benfrey Frey,Ser,1,,271.0,,,,House Frey,Jyanna Frey,0,1,1,1,1,,,,1.0,1,1,28.0,0,0.0735785953177257,0
932,Beren Tallhart,,1,Northmen,289.0,,,,House Tallhart,,0,1,1,1,1,,,,,0,0,16.0,0,0.0702341137123745,1
933,Berena Hornwood,,0,Northmen,,,,,House Hornwood,Leobald Tallhart,0,1,1,1,1,,,,0.0,1,0,,0,0.0635451505016722,1
934,Beth Cassel,,0,Northmen,289.0,,,,House Cassel,,1,1,1,1,1,,,,,0,0,16.0,0,0.0702341137123745,1
935,Beron Stark,Winterfell,1,Northmen,,,,,House Stark,Lorra Royce,0,1,0,0,0,,,,1.0,1,1,,0,0.234113712374581,1
936,Bhakaz zo Loraq,Cupbearer,1,Ghiscari,,,,,House of Loraq,,0,0,0,0,1,,,,,0,1,,0,0.0033444816053511,1
937,Bethany Redwyne,Goldengrove,0,,,,,,House Redwyne,Mathis Rowan,1,0,0,0,0,,,,1.0,1,1,,0,0.060200668896321,1
938,Bethany Rosby,Lady,0,,265.0,,,,House Rosby,Walder Frey,0,1,1,1,1,,,,1.0,1,1,17.0,0,0.0668896321070234,0
939,Black Bernarr,,1,,,,,,Night's Watch,,0,0,1,1,1,,,,,0,0,,0,0.020066889632107,1
940,Betharios of Braavos,,0,,,,,,House Frey,Symond Frey,0,1,1,1,0,,,,0.0,1,0,,0,0.140468227424749,1
941,Boremund Harlaw,Harridan Hill,1,Ironborn,,,,,House Harlaw of Harridan Hill,,0,0,0,1,1,,,,,0,1,,0,0.0635451505016722,1
942,Bradamar Frey,,1,,289.0,,,,House Frey,,0,1,1,1,0,,,,,0,0,16.0,0,0.140468227424749,1
943,Branston Cuy,Lord of Sunflower Hall,0,,,,,,House Cuy,,0,0,0,1,0,,,,,0,1,,0,0.0066889632107023,1
944,Brandon Tallhart,,1,Northmen,284.0,,,,House Tallhart,,0,1,1,1,1,,,,,0,0,21.0,0,0.060200668896321,1
945,Bryan Fossoway,Ser,1,,,,,,House Fossoway of Cider Hall,,0,1,0,0,0,,,,,0,1,,0,0.0267558528428093,0
946,Bryan Frey,,1,,281.0,,,,House Frey,,0,1,1,1,0,,,,,0,0,24.0,0,0.100334448160535,1
947,Bryen Farring,,1,,,,,,House Farring,,0,1,1,1,1,,,,,0,0,,0,0.0334448160535117,0
948,Bryen Caron,Lord of the Marches,1,,,,,,House Caron,,0,0,0,0,0,,,,,0,1,,0,0.0267558528428093,0
949,Burton Crakehall,Ser,1,,,,,,House Crakehall,,1,1,1,1,0,,,,,0,1,,0,0.0367892976588628,0
950,Craghas Drahar,,1,Myrish,,,,,Kingdom of the Three Daughters,,0,0,0,0,0,,,,,0,0,,0,0.0167224080267558,0
951,Carolei Waynwood,,0,,,,,,House Waynwood,Geremy Frey,0,1,1,1,0,,,,1.0,1,0,,0,0.140468227424749,1
952,Lord Caswell,Bitterbridge,1,,,,,,House Caswell,,0,0,0,0,1,,,,,0,1,,0,0.0133779264214046,1
953,Cayn,,1,Northmen,,,,,House Stark,,1,1,0,0,0,,,,,0,0,,0,0.0301003344481605,0
954,Cerenna Lannister,,0,,,,,,House Lannister,,1,1,1,1,1,,,,,0,0,,0,0.0702341137123745,1
955,Cersei Frey,,0,,292.0,,,,House Frey,,0,1,1,1,0,,,,,0,0,13.0,0,0.133779264214046,1
956,Chayle,Septon,1,,,,,,,,1,1,1,0,0,,,,,0,0,,0,0.0635451505016722,0
957,Clarent Crakehall,Ser,0,,,,,,House Crakehall,,0,0,0,0,0,,,,,0,1,,0,0.0100334448160535,0
958,Clement Crabb,Ser,1,,,,,,House Crabb,,0,0,0,1,0,,,,,0,1,,0,0.0133779264214046,1
959,Clement Piper,Pinkmaiden,1,Rivermen,,,,,House Piper,,1,0,1,1,1,,,,,0,1,,0,0.0702341137123745,1
960,Cley Cerwyn,Cerwyn,1,Northmen,284.0,,,,House Cerwyn,,0,1,1,1,1,,,,,0,1,15.0,1,0.0735785953177257,0
961,Clubfoot Karl,,1,,,,,,Night's Watch,,0,0,1,1,1,,,,,0,0,,0,0.0267558528428093,0
962,Conwy,,0,,,,,,Night's Watch,,0,1,1,1,1,,,,,0,0,,0,0.0267558528428093,1
963,Colin Florent,Ser,0,,,,,,House Florent,,0,1,1,1,0,,,,,0,1,,0,0.0836120401337792,1
964,Colmar Frey,,1,,288.0,,,,House Frey,,0,1,1,1,1,,,,,0,0,17.0,0,0.0468227424749163,1
965,Corliss Penny,Ser,0,,,,,,House Penny,,0,0,0,1,1,,,,,0,1,,0,0.0234113712374581,1
966,Creighton Redfort,Ser,0,Valemen,,,,,House Redfort,,0,0,0,1,1,,,,,0,1,,0,0.0234113712374581,1
967,Cuger,,1,,,,,,Night's Watch,,1,1,1,1,1,,,,,0,0,,0,0.0066889632107023,1
968,Cregan Stark,Winterfell,1,Northmen,,,,,House Stark,Arra Norrey,1,1,0,0,0,,,,1.0,1,1,,0,0.484949832775919,0
969,Cyrenna Swann,,0,,236.0,,,,House Swann,Walder Frey,0,1,1,1,1,,,,1.0,1,0,13.0,0,0.0769230769230769,0
970,Cynthea Frey,,0,,290.0,,,,House Frey,,0,1,1,1,0,,,,,0,0,15.0,0,0.1438127090301,1
971,Daegon Shepherd,,0,Ironborn,,,,,House Shepherd,,0,0,0,1,1,,,,,0,0,,0,0.0167224080267558,1
972,Daeron Vaith,Lord of the Red Dunes,0,Dornish,,,,,House Vaith,,0,0,0,1,1,,,,,0,1,,0,0.0100334448160535,1
973,Dafyn Vance,Ser,0,,,,,,House Vance,Maegelle Frey,0,1,1,1,0,,,,1.0,1,1,,0,0.103678929765886,1
974,Dagon Greyjoy,Lord Reaper of Pyke,1,Ironborn,,,,,House Greyjoy,,0,0,0,1,1,,,,,0,1,,0,0.0735785953177257,1
975,Dalbridge,,1,,254.0,,,,Night's Watch,,0,1,1,1,1,,,,,0,0,45.0,0,0.0501672240802675,0
976,Damon Paege,Ser,1,,,,,,House Paege,,0,1,1,1,0,,,,,0,1,,0,0.020066889632107,1
977,Damon Shett,Ser,0,,,,,,House Shett of Gull Tower,,0,0,0,1,0,,,,,0,1,,0,0.0100334448160535,1
978,Damon Vypren,Ser,0,,265.0,,,,House Vypren,,0,1,1,1,0,,,,,0,1,40.0,0,0.157190635451505,1
979,Dancy,,0,,,,,,Chataya's brothel,,0,1,1,1,1,,,,,0,0,,0,0.040133779264214,1
980,Dareon,,1,,,,,,Night's Watch,,1,1,1,1,1,,,,,0,0,,0,0.167224080267558,0
981,Darlessa Marbrand,,0,,,,,,House Marbrand,Tygett Lannister,1,1,1,0,1,,,,1.0,1,0,,0,0.0836120401337792,1
982,Daryn Hornwood,,1,Northmen,,,,,House Hornwood,,1,0,0,0,1,,,,,0,0,,0,0.0869565217391304,0
983,Danwell Frey,Ser,1,,252.0,,,,House Frey,Wynafrei Whent,1,1,1,1,1,,,,1.0,1,1,53.0,0,0.180602006688963,1
984,Deana Hardyng,,0,,,,,,House Hardyng,Walton Frey,0,1,1,1,0,,,,1.0,1,0,,0,0.0969899665551839,1
985,Delena Florent,,0,,,,,,House Florent,Hosman Norcross,0,1,1,1,0,,,,1.0,1,0,,0,0.11705685618729,1
986,Della Frey,,0,,296.0,,,,House Frey,,0,1,1,1,0,,,,,0,0,9.0,0,0.0501672240802675,1
987,Delp,,0,,,,,,House Tully,,0,1,1,1,1,,,,,0,0,,0,0.0133779264214046,0
988,Delonne Allyrion,Godsgrace,0,Dornish,,,,,House Allyrion,,0,0,1,1,1,,,,,0,1,,0,0.0267558528428093,1
989,Denys Darklyn,Duskendale,1,,,,,,House Darklyn,Serala,0,0,0,1,0,,,,1.0,1,1,,0,0.0568561872909698,1
990,Denys Arryn,Ser,0,,,,,,House Arryn,,0,0,1,1,0,,,,,0,1,,0,0.0836120401337792,0
991,Dermot,Ser,0,,,,,,House Baratheon of Dragonstone,,0,1,1,1,0,,,,,0,1,,0,0.0234113712374581,1
992,Desmond,,0,,,,,,House Stark,,1,1,0,0,1,,,,,0,0,,0,0.0434782608695652,0
993,Desmond Redwyne,Ser,1,,,,,,House Redwyne,Denyse Hightower,0,0,0,1,0,,,,1.0,1,1,,0,0.0769230769230769,1
994,Deziel Dalt,Knight,1,,,,,,House Dalt,,0,0,1,1,1,,,,,0,1,,0,0.0267558528428093,1
995,Dickon Tarly,,1,,287.0,,,,House Tarly,Eleanor Mooton,1,0,0,1,1,,,,1.0,1,0,18.0,0,0.103678929765886,1
996,Dickon Frey,,1,,294.0,,,,House Frey,,0,1,1,1,0,,,,,0,0,11.0,0,0.0869565217391304,1
997,Dirk,,1,,,,,,Night's Watch,,0,0,1,1,1,,,,,0,0,,0,0.0434782608695652,0
998,Dolf,,0,Vale mountain clans,,,,,Stone Crows,,1,1,0,0,1,,,,,0,0,,0,0.0167224080267558,1
999,Donnel Haigh,Ser,1,,255.0,,,,House Haigh,,0,1,1,1,0,,,,,0,1,50.0,0,0.0869565217391304,1
1000,Donnel of Duskendale,Ser,1,,,,,,Kingsguard,,0,0,0,1,0,,,,,0,1,,0,0.0367892976588628,1
1001,Donnel Locke,Ser,0,,,,,,House Locke,,0,1,1,1,0,,,,,0,1,,0,0.0367892976588628,0
1002,Donnel Waynwood,Ser,0,,277.0,,,,House Waynwood,,1,1,1,1,1,,,,,0,1,28.0,0,0.060200668896321,1
1003,Donnor Stark,Winterfell,1,Northmen,,,,,House Stark,,0,1,0,0,0,,,,,0,1,,0,0.0802675585284281,1
1004,Dormund,,1,Free Folk,,,,,,,0,0,1,1,1,,,,,0,0,,0,0.0267558528428093,0
1005,Duram Bar Emmon,Sharp Point,0,,284.0,,,,House Bar Emmon,,0,1,1,1,0,,,,,0,1,21.0,0,0.0267558528428093,1
1006,Ebben,,1,,,,,,Night's Watch,,0,1,1,1,1,,,,,0,0,,0,0.0434782608695652,0
1007,Edderion Stark,King in the North,1,Northmen,,,,,House Stark,,0,1,0,0,0,,,,,0,1,,0,0.0100334448160535,1
1008,Edmyn Tully,Riverrun,1,Rivermen,,,,,House Tully,,1,0,1,0,0,,,,,0,1,,0,0.357859531772575,1
1009,Eddara Tallhart,Lady of Torrhen's Square,0,Northmen,289.0,,,,House Tallhart,,0,1,1,1,1,,,,,0,1,16.0,0,0.040133779264214,1
1010,Edrick Stark,King in the North,1,Northmen,,,,,House Stark,,0,1,0,0,1,,,,,0,1,,0,0.0267558528428093,1
1011,Edwyd Fossoway,Ser,1,,,,,,House Fossoway of Cider Hall,,0,1,0,0,0,,,,,0,1,,0,0.0234113712374581,0
1012,Edwyn Stark,King in the North,0,Northmen,,,,,House Stark,,0,1,0,0,0,,,,,0,1,,0,0.0100334448160535,1
1013,Edwyle Stark,Winterfell,1,Northmen,,,,,House Stark,Marna Locke,0,1,0,0,0,,,,1.0,1,1,,0,0.107023411371237,1
1014,Elder Brother,Ser,1,,255.0,,,,Faith of the Seven,,0,0,0,1,0,,,,,0,1,50.0,0,0.0769230769230769,1
1015,Elbert Arryn,Ser,1,,,,,,House Arryn,,0,1,0,1,0,,,,,0,1,,0,0.0468227424749163,0
1016,Eleanor Mooton,,0,,286.0,,,,House Mooton,Dickon Tarly,0,0,0,1,1,,,,1.0,1,0,19.0,0,0.0301003344481605,1
1017,Ellery Vance,Ser,1,,,,,,House Vance of Atranta,,0,0,1,1,0,,,,,0,1,,0,0.0267558528428093,1
1018,Elron,,0,,,,,,Night's Watch,,0,1,1,1,1,,,,,0,0,,0,0.0133779264214046,1
1019,Elinor Tyrell,,0,,286.0,,,,House Tyrell,,0,0,1,1,1,,,,,0,0,19.0,0,0.163879598662207,1
1020,Elmar Frey,,1,,290.0,,,,House Frey,,1,1,1,1,1,,,,,0,0,15.0,0,0.0668896321070234,1
1021,Elwood,,0,,,,,,House Tully,,0,0,1,1,1,,,,,0,0,,0,0.0167224080267558,0
1022,Elwood Meadows,Grassy Vale,1,Reach,278.0,,,,House Meadows,,0,1,1,1,1,,,,,0,1,27.0,0,0.0501672240802675,1
1023,Elyana Vypren,,0,,264.0,,,,House Vypren,Jon Wylde,0,1,1,1,0,,,,1.0,1,0,41.0,0,0.160535117056856,1
1024,Elyn Norridge,,0,,,,,,House Norridge,Luthor Tyrell,0,0,1,1,0,,,,1.0,1,0,,0,0.127090301003344,1
1025,Emberlei Frey,,0,,296.0,,,,House Frey,,0,1,1,1,0,,,,,0,0,9.0,0,0.0802675585284281,1
1026,Endrew Tarth,Ser,1,,,,,,House Tarth,,1,1,1,0,0,,,,,0,1,,0,0.0668896321070234,0
1027,Eroeh,,0,Lhazareen,,,,,,,1,1,0,0,1,,,,,0,0,,0,0.0334448160535117,0
1028,Eon Hunter,Longbow Hall,1,,,,,,House Hunter,,1,1,1,1,1,,,,,0,1,,0,0.0468227424749163,0
1029,Ermesande Hayford,Hayford,0,,298.0,,,,House Hayford,Tyrek Lannister,0,1,1,1,1,,,,0.0,1,1,7.0,0,0.113712374581939,1
1030,Erena Glover,,0,Northmen,297.0,,,,House Glover,,0,1,1,1,0,,,,,0,0,8.0,0,0.0535117056856187,1
1031,Erren Florent,Ser,1,,,,,,House Florent,,0,1,1,1,0,,,,,0,1,,0,0.0869565217391304,1
1032,Eustace Brune,Dyre Den,1,,,,,,House Brune of the Dyre Den,,0,0,0,1,0,,,,,0,1,,0,0.0167224080267558,1
1033,Eustace Hunter,Ser,0,,,,,,House Hunter,,0,0,0,1,1,,,,,0,1,,0,0.0234113712374581,1
1034,Eyron Stark,King in the North,1,Northmen,,,,,House Stark,,0,1,0,0,0,,,,,0,1,,0,0.0100334448160535,1
1035,Ferrego Antaryon,Sealord,1,Braavosi,,,,,,,0,0,0,1,1,,,,,0,1,,0,0.0167224080267558,1
1036,Forley Prester,Ser,1,,,,,,House Prester,,1,1,1,1,0,,,,,0,1,,0,0.0635451505016722,1
1037,Franklyn Fowler,Skyreach,1,Dornishmen,,,,,House Fowler,,0,0,0,1,1,,,,,0,1,,0,0.020066889632107,1
1038,Flement Brax,Ser,1,,,,,,House Brax,Morya Frey,1,1,1,1,1,,,,1.0,1,1,,0,0.140468227424749,1
1039,Frenken,Maester,0,,,,,,,,0,1,1,1,1,,,,,0,1,,0,0.0434782608695652,1
1040,Franklyn Frey,Ser,1,Rivermen,,,,,House Frey,,0,0,0,0,0,,,,,0,1,,0,0.0367892976588628,1
1041,Gareth Clifton,Ser,1,,,,,,House Clifton,Jeyne Farman,0,0,0,1,0,,,,1.0,1,1,,0,0.0133779264214046,1
1042,Garrison Prester,Feastfires,1,,,,,,House Prester,,0,0,0,1,1,,,,,0,1,,0,0.0133779264214046,1
1043,Garth of Greenaway,,1,,,,,,Night's Watch,,0,0,1,1,1,,,,,0,0,,0,0.0301003344481605,0
1044,Garrett Flowers,,0,,,,,,House Tyrell,,1,1,1,1,1,,,,,0,0,,0,0.130434782608695,1
1045,Garse Goodbrook,Ser,1,,,,,,House Goodbrook,Kyra Frey,0,1,1,1,0,,,,1.0,1,1,,0,0.0668896321070234,1
1046,Garse Flowers,,1,,,,,,House Tyrell,,1,1,1,1,1,,,,,0,0,,0,0.130434782608695,1
1047,Garth Greenfield,Knight,0,Westerman,,,,,House Greenfield,,1,0,1,1,1,,,,,0,1,,0,0.0301003344481605,1
1048,Garth Greyfeather,,1,,,,,,Night's Watch,,0,0,1,1,1,,,,,0,0,,0,0.0501672240802675,0
1049,Gawen Swann,Stonehelm,1,,152.0,,,,House Swann,,0,0,0,0,0,,,,,0,1,100.0,0,0.0167224080267558,0
1050,Gawen Glover,,1,Northmen,295.0,,,,House Glover,,0,1,1,1,0,,,,,0,0,10.0,0,0.0468227424749163,1
1051,Gawen Wylde,Ser,1,,,,,,House Wylde,,0,1,0,0,0,,,,,0,1,,0,0.0133779264214046,0
1052,Garth Tyrell,Lord Seneschal,1,,,,,,House Tyrell,,1,1,1,1,1,,,,,0,1,,0,0.163879598662207,1
1053,Gendel,King-Beyond-the-Wall,1,Free Folk,,,,,,,0,1,1,0,0,,,,,0,1,,0,0.0568561872909698,1
1054,Gawen Westerling,Crag,1,Westermen,,,,,House Westerling,Sybell Spicer,1,1,1,1,1,,,,1.0,1,1,,0,0.0836120401337792,1
1055,Gerald Gower,Ser,0,,,,,,House Gower,,0,0,1,1,1,,,,,0,1,,0,0.0234113712374581,1
1056,Gerold Grafton,Gulltown,1,,,,,,House Grafton,,0,0,0,1,1,,,,,0,1,,0,0.0234113712374581,1
1057,Gerardys,Grand Maester,1,,,,,,Blacks,,0,0,1,0,0,,,,,0,1,,0,0.0234113712374581,0
1058,Gilbert Farring,Ser,1,,,,,,House Farring,,0,0,1,1,1,,,,,0,1,,0,0.0468227424749163,1
1059,Glendon Hewett,Ser,1,,,,,,House Hewett,,0,0,1,1,1,,,,,0,1,,0,0.0267558528428093,1
1060,Gilwood Hunter,Ser,1,,250.0,,,,House Hunter,,0,0,1,1,1,,,,,0,1,55.0,0,0.040133779264214,1
1061,Godric Borrell,Sweetsister,1,Sistermen,,,,,House Borrell,,0,0,0,1,1,,,,,0,1,,0,0.0869565217391304,1
1062,Goodwin,Ser,1,,,,,,House Tarth,,0,0,0,1,0,,,,,0,1,,0,0.0066889632107023,1
1063,Gormon Peake,Starpike,1,,,,,,House Peake,,0,0,0,0,0,,,,,0,1,,0,0.060200668896321,0
1064,Gorne,King-Beyond-the-Wall,1,Free Folk,,,,,,,0,1,1,0,0,,,,,0,1,,0,0.0535117056856187,1
1065,Gormon Tyrell,Maester,1,,,,,,Citadel,,1,1,1,1,1,,,,,0,1,,0,0.153846153846153,1
1066,Grazdan mo Eraz,,0,Ghiscari,,,,,Wise Masters,,0,0,1,1,1,,,,,0,0,,0,0.0234113712374581,1
1067,Grazdan mo Ullhor,Good Master,1,Astapori,,,,,Good Masters,,0,0,1,0,0,,,,,0,1,,0,0.0301003344481605,0
1068,Grazdar zo Galare,Cupbearer,1,Ghiscari,,,,,House of Galare,,0,0,0,0,1,,,,,0,1,,0,0.0100334448160535,1
1069,Grubbs,,0,,,,,,Night's Watch,,0,0,1,1,1,,,,,0,0,,0,0.020066889632107,0
1070,Gueren,,1,,,,,,Night's Watch,,1,1,1,1,0,,,,,0,0,,0,0.0133779264214046,1
1071,Guncer Sunglass,Sweetport Sound,1,,,,,,House Sunglass,,0,1,1,0,0,,,,,0,1,,0,0.040133779264214,0
1072,Gulian Swann,Stonehelm,1,,259.0,,,,House Swann,,0,1,1,0,0,,,,,0,1,46.0,0,0.0334448160535117,1
1073,Guthor Grimm,Lord of Greyshield,1,,,,,,House Grimm,,0,0,0,1,1,,,,,0,1,,0,0.0167224080267558,1
1074,Gunthor Hightower,Ser,0,,,,,,House Hightower,Jeyne Fossoway,0,0,0,1,0,,,,1.0,1,1,,0,0.0535117056856187,1
1075,Gyldayn,Archmaester,1,,,,,,The Citadel,,0,0,0,0,0,,,,,0,1,,0,0.157190635451505,1
1076,Gwayne Hightower,Ser,1,,88.0,,,,House Hightower,,0,0,0,0,0,,,,,0,1,42.0,0,0.0501672240802675,0
1077,Hairy Hal,,0,,,,,,Night's Watch,,0,0,1,1,1,,,,,0,0,,0,0.0334448160535117,0
1078,Hake,,1,,,,,,Night's Watch,,1,1,1,0,0,,,,,0,0,,0,0.0267558528428093,0
1079,Halder,,1,,281.0,,,,Night's Watch,,1,1,1,1,1,,,,,0,0,24.0,0,0.060200668896321,1
1080,Hallis Mollen,Winterfell,1,Northmen,,,,,House Mollen,,1,1,1,1,0,,,,,0,1,,0,0.0702341137123745,1
1081,Halmon Paege,Ser,1,,,,,,House Paege,,0,1,1,1,1,,,,,0,1,,0,0.0167224080267558,1
1082,Harbert,Ser,1,,,,,,House Baratheon,,0,1,0,0,0,,,,,0,1,,0,0.0234113712374581,1
1083,Harlan Hunter,Ser,1,,,,,,House Hunter,,1,0,0,1,1,,,,,0,1,,0,0.0267558528428093,1
1084,Harlen Tyrell,High Steward of Highgarden,1,Reach,,,,,House Tyrell,,1,0,0,0,0,,,,,0,1,,0,0.0635451505016722,0
1085,Harmond Umber,Last Hearth,0,Northmen,,,,,House Umber,,1,0,0,0,0,,,,,0,1,,0,0.0167224080267558,1
1086,Harmune,Maester,1,,,,,,Night's Watch,,0,0,1,1,1,,,,,0,1,,0,0.0434782608695652,1
1087,Harrold Westerling,Ser,1,Westermen,,,,,House Westerling,,0,0,0,0,0,,,,,0,1,,0,0.270903010033444,0
1088,Harwood Fell,Felwood,1,,,,,,House Fell,,0,0,0,1,1,,,,,0,1,,0,0.0301003344481605,0
1089,Harwin Strong,Ser,1,,90.0,,,,House Strong,,0,0,0,0,0,,,,,0,1,30.0,0,0.0869565217391304,0
1090,Harwood Stout,Goldgrass,1,Northmen,,,,,House Stout,,0,0,0,1,1,,,,,0,1,,0,0.0535117056856187,1
1091,Harys Haigh,Ser,1,,254.0,,,,House Haigh,,0,1,1,1,0,,,,,0,1,51.0,0,0.0903010033444816,1
1092,Helman Tallhart,Ser,1,Northmen,,,,,House Tallhart,,1,1,1,1,1,,,,,0,1,,0,0.130434782608695,0
1093,Lord Commander Hoare,Lord Commander of the Night's Watch,1,,,,,,House Hoare,,1,0,0,0,0,,,,,0,1,,0,0.060200668896321,1
1094,Hobber Redwyne,Ser,1,Reach,,,,,House Redwyne,,1,1,1,1,1,,,,,0,1,,0,0.214046822742474,1
1095,Hoarfrost Umber,Last Hearth,1,Northmen,,,,,House Umber,,0,0,0,0,1,,,,,0,1,,0,0.020066889632107,1
1096,Hosman Norcross,Ser,1,,,,,,House Norcross,Delena Florent,0,1,1,1,0,,,,1.0,1,1,,0,0.0769230769230769,1
1097,Hoster Frey,,1,,287.0,,,,House Frey,,0,1,1,1,0,,,,,0,0,18.0,0,0.0903010033444816,1
1098,Horas Redwyne,Ser,1,Reach,,,,,House Redwyne,,1,1,1,1,1,,,,,0,1,,0,0.217391304347826,1
1099,Hubard Rambton,Ser,1,,,,,,House Rambton,,0,1,1,0,0,,,,,0,1,,0,0.020066889632107,0
1100,Horton Redfort,Redfort,1,Valemen,,,,,House Redfort,,0,0,1,1,1,,,,,0,1,,0,0.0468227424749163,1
1101,Hotho Harlaw,Tower of Glimmering,1,Ironborn,,,,,House Harlaw of the Tower of Glimmering,,0,0,0,1,1,,,,,0,1,,0,0.0769230769230769,1
1102,Hugo Wull,Big BucketThe Wull,1,Northern mountain clans,,,,,House Wull,,0,0,0,1,1,,,,,0,1,,0,0.0367892976588628,1
1103,Hugor of the Hill,King of the Andals,1,Andals,,,,,,,0,0,0,0,1,,,,,0,1,,0,0.0501672240802675,1
1104,Hugo Vance,Ser,1,,,,,,House Vance of Atranta,,0,0,1,1,0,,,,,0,1,,0,0.0267558528428093,1
1105,Hullen,Winterfell,1,Northmen,,,,,House Stark,,1,1,1,0,1,,,,,0,1,,0,0.060200668896321,0
1106,Humfrey Beesbury,Ser,1,,,,,,House Beesbury,,0,0,0,0,0,,,,,0,1,,0,0.0267558528428093,0
1107,Humfrey Hardyng,Ser,1,,,,,,House Hardyng,,0,0,0,0,0,,,,,0,1,,0,0.0535117056856187,0
1108,Humfrey Swyft,Ser,0,,,,,,House Swyft,,0,0,0,1,1,,,,,0,1,,0,0.0100334448160535,1
1109,Humfrey Wagstaff,Ser,0,,230.0,,,,House Wagstaff,,0,0,0,1,0,,,,,0,1,75.0,0,0.0167224080267558,1
1110,Igon Vyrwel,,0,,,,,,House Vyrwel,,1,1,1,1,1,,,,,0,0,,0,0.0267558528428093,1
1111,Jacks,,0,northmen,,,,,House Stark,,1,1,1,1,0,,,,,0,0,,0,0.0334448160535117,1
1112,Janei Lannister,,0,,296.0,,,,House Lannister,,1,1,1,1,1,,,,,0,0,9.0,0,0.100334448160535,1
1113,Jammos Frey,Ser,1,,266.0,,,,House Frey,Sallei Paege,0,1,1,1,1,,,,1.0,1,1,39.0,0,0.0903010033444816,1
1114,Janna Tyrell,,0,,,,,,House Tyrell,Jon Fossoway,1,1,1,1,1,,,,1.0,1,0,,0,0.177257525083612,1
1115,Jaremy Rykker,First Ranger,1,,,,,,Night's Watch,,1,1,1,0,1,,,,,0,1,,0,0.060200668896321,0
1116,Jarl,,1,Free Folk,,,,,,,0,0,1,1,1,,,,,0,0,,0,0.0501672240802675,0
1117,Jason Lannister,Ser,1,,,,,,House Lannister,Johanna Lannister,0,0,0,0,0,,,,1.0,1,1,,0,0.0468227424749163,0
1118,Jasper Arryn,Eyrie,1,,,,,,House Arryn,,0,0,0,1,0,,,,,0,1,,1,0.0434782608695652,1
1119,Jasper Redfort,Ser,0,Valemen,,,,,House Redfort,,0,0,0,1,1,,,,,0,1,,0,0.0234113712374581,1
1120,Jeren,,1,,,,,,Night's Watch,,1,1,1,1,1,,,,,0,0,,0,0.020066889632107,1
1121,Jeyne Arryn,Eyrie,0,Vale,,,,,House Arryn,,0,0,0,0,0,,,,,0,1,,0,0.0334448160535117,0
1122,Jeyne Beesbury,,0,,,,,,House Beesbury,Rhaegar Frey,0,1,1,1,0,,,,0.0,1,0,,0,0.060200668896321,1
1123,Jeyne Darry,,1,Westeros,,,,,House Darry,Cleos Frey,0,0,1,1,0,,,,0.0,1,0,,0,0.0769230769230769,1
1124,Jeyne Goodbrook,,0,,293.0,,,,House Goodbrook,,0,1,1,1,0,,,,,0,0,12.0,0,0.0635451505016722,1
1125,Jeyne Rivers,,0,,,,,,House Frey,,0,1,1,1,1,,,,,0,0,,0,0.020066889632107,1
1126,Jeyne Lydden,,0,,,,,,House Lydden,Stevron Frey,0,1,1,1,0,,,,0.0,1,0,,0,0.100334448160535,1
1127,Joffrey Lonmouth,Ser,1,,99.0,,,,House Lonmouth,,0,0,0,0,0,,,,,0,1,15.0,0,0.0234113712374581,0
1128,Joffrey Caswell,Bitterbridge,1,,190.0,,,,House Caswell,,0,0,0,0,0,,,,,0,1,100.0,0,0.0234113712374581,0
1129,Jon Bettley,Ser,0,,,,,,House Bettley,,0,0,0,1,1,,,,,0,1,,0,0.0167224080267558,1
1130,Jon Brax,,0,,296.0,,,,House Brax,,0,1,1,1,0,,,,,0,0,9.0,0,0.113712374581939,1
1131,Jon Lynderly,Lord of the Snakewood,0,,,,,,House Lynderly,,0,0,0,1,1,,,,,0,1,,0,0.0234113712374581,1
1132,Jon Myre,,0,Ironborn,,,,,House Myre,,0,0,1,1,1,,,,,0,0,,0,0.0234113712374581,1
